title,label
Phyllagathis erecta,newNode
Petrorhagia alpina,newNode
Lobelia erectiuscula,newNode
2003年的APG,newNode
Bromus erectus,newNode
Veronica arvensis,newNode
Thunbergia erecta,newNode
Crawfurdia semialata,newNode
Bulbophyllum unciniferum,newNode
Limnophila erecta,newNode
Rubus stans,newNode
Calamus erectus,newNode
槟榔亚纲,newNode
棕榈目,newNode
Potentilla recta,newNode
Heterosmilax erecta,newNode
Convolvulus pseudocantabricus,newNode
旋花族 ,newNode
被子植物门 ,newNode
木兰纲 ,newNode
茄目 ,newNode
旋花科 ,newNode
旋花亚科 ,newNode
Orthoraphium Nees,newNode
Orthoraphium,newNode
双子叶植物,newNode
Orthoraphium roylei,newNode
Bromus gedrasianus,newNode
Chirita orthandra,newNode
Ctenitis eatonii,newNode
Swertia endotricha,newNode
龙胆族 龙胆亚族,newNode
Camellia atuberculata,newNode
Canavalia ensiformis,newNode
Roegneria turczaninovii,newNode
Arabidopsis stricta,newNode
Carex orthostachys,newNode
薹草亚属、薹草组,newNode
Elatostema recticaudatum,newNode
Pentaphragma spicatum,newNode
Pentaphragma spicatum Merr,newNode
五膜草科，1998年根据基因亲缘关系分类的APG,newNode
五膜草科，1981年的克朗奎斯特分类法将其列在桔梗目。,newNode
五膜草科又名五隔草科,newNode
五膜草亚科 PENTAPHRAGMATOIDEAE ,newNode
Berberis dasystachya,newNode
Sinosenecio fangianus,newNode
Aconitum richardsonianum,newNode
Rhododendron orthocladum,newNode
杜鹃花族,newNode
Bulbophyllum suavissimum,newNode
大草乌、小黑牛（云南丽江）,newNode
Aconitum transsectum,newNode
Ligularia fangiana,newNode
Pulicaria dysenterica,newNode
Holarrhena pubescens,newNode
Holarrhena R. Br.,newNode
星辰花、补血草、不凋花、匙叶花、匙叶草、三角花、矶松，勿忘我,newNode
Myosotis sylvatica,newNode
叉子草 哈日－西巴棍－塔布格 红茎马唐 鸡爪子草 马唐 熟地草 鸭茅马唐 鸭嘴马唐 抓秧草,newNode
Digitaria ischaemum,newNode
Beilschmiedia pergamentacea,newNode
鳄梨族、琼楠亚族,newNode
Angiopteris crassa,newNode
厚囊蕨纲,newNode
莲座蕨目,newNode
莲座蕨科,newNode
Vaccinium kingdon-wardii,newNode
Pyrrosia heteractis,newNode
Pilea chartacea,newNode
Aerides Lour.,newNode
被子植物,newNode
Peucedanum angelicoides,newNode
前胡族阿魏亚族,newNode
Pleurospermum heracleifolium,newNode
Parnassia cooperi,newNode
枫兰,newNode
Aerides falcatum,newNode
Pteris dactylina,newNode
Phymatopteris dactylina,newNode
Stigmatodactylus Maxim. ex Makino,newNode
Eria pannea,newNode
树兰族、毛兰亚族,newNode
Hovenia Thunb.,newNode
Hovenia,newNode
枳壳、枸橘（橘录），臭橘、臭杞、雀不站、铁篱寨、沉蛋,newNode
Poncirus trifoliata (L.) Raf,newNode
俅江枳椇、鸡爪连、金钩梨、拐枣儿、臭杞子,newNode
Hovenia acerba Lindl.,newNode
拐枣、鸡爪子、枸、万字果、鸡爪树、金果梨、南枳椇,newNode
Hovenia acerba,newNode
Poncirus Raf.,newNode
Trichosanthes pedata,newNode
南瓜族、栝楼亚族,newNode
栝楼亚属、大苞组、趾叶亚组,newNode
Stenoseris triflora,newNode
Saxifraga zhidoensis,newNode
Herniaria glabra,newNode
Chaetoseris pectiniformis,newNode
菊苣亚科,newNode
千层塔、治疟草、野蒿,newNode
Berberis dubia,newNode
莓叶委陵菜、毛猴子、瓢子、满山红、软梗蛇扭、经如草,newNode
马钱科、鱼尾茶、金鸡尾、洋画眉等,newNode
Patrinia intermedia,newNode
Cremanthodium chungtiense,newNode
Tongoloa zhongdianensis,newNode
封闭蔷薇,newNode
Rosa praelucens,newNode
Delphinium yuanum,newNode
Artemisia zhongdianensis,newNode
Primula chungensis,newNode
Omphalogramma forrestii,newNode
Heracleum forrestii,newNode
Rhododendron zhongdianense,newNode
Primula monticola,newNode
Corydalis zhongdianensis,newNode
Saxifraga draboides,newNode
Scutellaria chungtienensis,newNode
Impatiens chungtienensis,newNode
Pimpinella chungdienensis,newNode
Acronema handelii,newNode
Crataegus chungtienensis,newNode
Deutzia zhongdianensis,newNode
Aconitum piepunense,newNode
Athyrium chungtienense,newNode
Cotoneaster langei,newNode
双子叶植物纲(Dicotyledoneae) ,newNode
Poa zhongdianensis,newNode
Draba serpens,newNode
十字花目,newNode
Lysimachia chungdienensis,newNode
Eriocaulon chinorossicum,newNode
Camellia achrysantha,newNode
Populus ×berolinensis,newNode
Chionographis chinensis,newNode
中国粗榧 鄂西粗榧 粗榧杉 粗榧子 打更落 榧子 红壳松 华中粗榧等地。,newNode
Cephalotaxus sinensis (Rehd. et Wils. ) Li,newNode
Ervatamia chinensis,newNode
Xyris bancana,newNode
中国黄眼草科,newNode
中国黄眼草属,newNode
Salix sinica,newNode
Sinopteris C. Chr. et Ching,newNode
中国蕨亚科,newNode
Picrasma chinensis,newNode
中国旌节花、水凉子、萝卜药、通草、通花,newNode
Stachyurus chinensis,newNode
Sinopteris grevilleoides (Christ) C. Chr. et Ching,newNode
Sinopteridaceae,newNode
约有14属，中国有9属。,newNode
Gentiana chinensis,newNode
Parnassia chinensis,newNode
梅花草科,newNode
中国马藓蒿、华马先蒿,newNode
Pedicularis chinensis,newNode
Rubia chinensis,newNode
Crotalaria chinensis,newNode
Aeginetia sinensis,newNode
Hedysarum chinense,newNode
狭瓣绣球、伞形绣球、绿瓣绣球、江西绣球,newNode
Hydrangea chinensis,newNode
Staurogyne sinica,newNode
叉柱花属 ,newNode
匙叶草、海金花、海萝,newNode
Styrax chinensis,newNode
柿树亚目,newNode
Cyclosorus sinodentatus,newNode
Holcoglossum sinicum,newNode
Lophatherum sinense Rendle,newNode
大眼竹，大节竹,newNode
Indosasa sinica,newNode
Bolbitis sinensis,newNode
Ilex sinica,newNode
华杜英、桃榅、羊屎乌,newNode
Elaeocarpus chinensis,newNode
杜英族,newNode
Roegneria sinica,newNode
Neolepisorus sinensis,newNode
Polystichum sinotsus-simense,newNode
Polystichum sinense,newNode
Saussurea chinensis,newNode
Hedyotis cathayana,newNode
近期的分类系统则是将茜草科分类在龙胆目内。,newNode
Schefflera chinensis,newNode
Leptogramma sinica,newNode
Sida chinensis,newNode
Angiopteris sinica,newNode
合囊蕨纲,newNode
合囊蕨目,newNode
Piper chinense,newNode
Acranthera sinensis,newNode
Acranthera sinensis C. Y. Wu,newNode
Matteuccia intermedia,newNode
华金腰子（东北植物检索表），中华金腰子（秦岭植物志）,newNode
Chrysosplenium sinicum,newNode
Themeda quadrivalvis,newNode
地柏枝、护山皮、黄牛皮,newNode
Selaginella sinensis,newNode
有叶舌亚纲,newNode
卷柏目仅一科：卷柏科,newNode
卷柏科仅一属：卷柏属,newNode
Dryoathyrium chinense,newNode
狗屎瓜、花叶瓜楼、华中瓜蒌、华中括楼、华中栝楼、屎栝、双边瓜蒌、双边栝楼、中华括楼,newNode
Trichosanthes rosthornii,newNode
Bulbophyllum chinense,newNode
中华冷水麻;,newNode
Pilea wattersii,newNode
狗舌头 华剑蕨,newNode
Loxogramme chinensis,newNode
Orobanche mongolica,newNode
Uraria sinensis,newNode
Diplopterygium chinense,newNode
Parathelypteris chinensis,newNode
Thelypteridaceae,newNode
Oryzopsis chinensis,newNode
Dryopteris chinensis,newNode
Salix cathayana,newNode
Salix cathayana Diels,newNode
Rhynchosia chinensis,newNode
Microlepia sino-strigosa,newNode
Microlepia sinostrigosa Ching,newNode
猕猴桃、羊桃、阳桃、红藤梨、白毛桃、公羊桃、公洋桃、鬼桃,newNode
Actinidia chinenssis,newNode
Actinidia chinensis,newNode
Schima sinensis,newNode
Epilobium sinense,newNode
Nuphar pumila subsp. sinensis,newNode
睡莲目,newNode
Helwingia chinensis,newNode
风木树、华槭、华槭树,newNode
Acer sinense,newNode
打不死  大接筋藤  大松身,newNode
Tinospora sinensis,newNode
Adenophora sinensis,newNode
Lathyrus dielsianus,newNode
Oxyria sinensis,newNode
Ophiorrhiza chinensis,newNode
Limnophila chinensis,newNode
中华石松,newNode
Huperzia chinensis,newNode
Alsophila costularis,newNode
厥类植物门,newNode
Petrocosmea sinensis,newNode
八爪蕨,newNode
Dipteris chinensis,newNode
Dipteris chinensis Christ,newNode
Photinia beauverdiana,newNode
Carex chinensis,newNode
薹草亚属、菱形果薹草组,newNode
华水韭,newNode
Isoetes sinensis,newNode
Oenanthe sinensis,newNode
阿米芹族、西风芹亚族,newNode
Lomariopsis chinensis,newNode
Polypodiodes chinensis,newNode
Glyceria chinensis,newNode
Hydrocotyle hookeri subsp. chinensis,newNode
Lepisorus sinensis,newNode
Calanthe sinica,newNode
Euonymus nitidus,newNode
Acanthopanax sinensis,newNode
小苦苣，黄鼠草，山苦荬,newNode
Ixeridium chinense,newNode
Ixeridium chinense (Thunb.) Tzvel.,newNode
水浆柯子,newNode
Distylium chinense,newNode
Arachniodes sinorhomboidea,newNode
Festuca sinensis,newNode
Spiraea chinensis,newNode
中华霜柱(植物分类学报8卷1期),newNode
Keiskea sinensis,newNode
Neillia sinensis,newNode
中华密榴木,newNode
Miliusa sinensis,newNode
Notholaena chinensis,newNode
Commicarpus chinensis,newNode
Ctenitopsis chinensis,newNode
Poa sinattenuata,newNode
鸭脚茶、山落茄、雨伞子,newNode
Bredia sinensis (Diels) H. L. Li.,newNode
Gomphostemma chinense,newNode
Oberonia cathayana,newNode
Tectaria simulans,newNode
Leptogramma intermedia,newNode
Trifolium medium,newNode
Puccinellia intermedia,newNode
Paraphlomis intermedia,newNode
Scirpus intermedius,newNode
石瓜米、仙人指壳、金星蕨,newNode
Lepidogrammitis intermedia,newNode
Pilea media,newNode
Arthromeris intermedia,newNode
水龙骨科POLYPODIACEAE,newNode
节肢蕨属Arthromeris ,newNode
Athyrium intermixtum,newNode
Phanerophlebiopsis intermedia,newNode
鳞毛蕨族,newNode
Bromus intermedius,newNode
Eleocharis intersita,newNode
Poa media,newNode
单子叶植物,newNode
Elytrigia intermedia,newNode
Manglietia hookeri,newNode
Coffea canephora,newNode
Hydrocotyle forrestii,newNode
Illicium burmanicum,newNode
八角科,newNode
Athyrium brevisorum,newNode
Polystichum punctiferum,newNode
Ephedra intermedia,newNode
Habenaria shweliensis,newNode
兰族、兰亚族,newNode
Derris fordii,newNode
Derris fordii Oliv,newNode
Haplopteris mediosora,newNode
Rubus grayanus,newNode
Artemisia simulans,newNode
枸杞菜、红珠仔刺、牛右力、狗牙子,newNode
Lycium chinense,newNode
茄目,newNode
茄亚目,newNode
美幢档(广西那波壮语)、嘎炉依(广西都安瑶语),newNode
Macaranga denticulata,newNode
Athyriopsis kiusiana,newNode
Kadsura ananosma,newNode
杜浓（云南）,newNode
Parabarium spireanum,newNode
Apocynaceae,newNode
Parathelypteris nipponica,newNode
Athyrium himalaicum,newNode
Lythrum intermedium,newNode
Habenaria siamensis,newNode
Ilex intermedia,newNode
Tectaria media,newNode
助毛蕨属,newNode
Microlepia intermedia,newNode
Bolbitis media,newNode
Agapetes interdicta,newNode
Ferula jaeschkeana,newNode
前胡族PEUCEDANEAE阿魏亚族FERULINAE,newNode
巨茴亚属Subgen.,newNode
Euphorbia turkestanica,newNode
Atriplex centralasiatica,newNode
Artemisia depauperata,newNode
乌如木得乐、中华车轴草、中亚拉拉藤、中亚猪殃殃,newNode
Galium rivale,newNode
Crepis darvazica Krasch.,newNode
Astragalus woldemari,newNode
胀萼亚属、囊萼组,newNode
Tragopogon kasahstanicus,newNode
菊苣族、鸦葱亚族,newNode
Artemisia absinthium,newNode
Caragana tragacanthoides,newNode
豆科，有资料归蝶形花科,newNode
Galium turkestanicum,newNode
Artemisia marschalliana,newNode
Taraxacum centrasiaticum D. T. Zhai et Z. X. An,newNode
秦艽 狭翅龙胆 狭翅秦艽,newNode
Gentiana kaufmanniana,newNode
Rumex popovii,newNode
Hieracium asiaticum,newNode
帕卡笨格哈兰特（新疆维族）,newNode
Hyoscyamus pusillus,newNode
Ptilagrostis pelliotii,newNode
Leucopoa caucasica,newNode
Poa litwinowiana,newNode
木达却音-巴日阿格扎-奥衣麻 泰山岩蕨 中国岩蕨 东亚岩蕨,newNode
Woodsia intermedia Tagawa,newNode
Iris bloudowii,newNode
Sophiopsis annua,newNode
大蒜芥族、播娘蒿亚族,newNode
Begonia sinoveitnamica,newNode
Athyrium christensenii,newNode
Casearia virescens,newNode
宽尾石蕨,newNode
Pyrrosia tonkinensis,newNode
Polystichum tonkinense,newNode
牛奶果 羊奶果 羊桃 越南猕猴桃,newNode
Actinidia indochinensis,newNode
Arachniodes tonkinensis,newNode
Osmanthus heterophyllus,newNode
木犀属),newNode
Impatiens henanensis,newNode
Phrynium rheedei,newNode
Camellia indochinensis,newNode
Pulsatilla campanella,newNode
茸草(《广西药用植物名录》),newNode
Lindenbergia philippensis,newNode
Camellia campanisepala,newNode
Lindenbergia,newNode
Chirita swinglei,newNode
Salvia campanulata,newNode
Elaeagnus griffithii,newNode
双子叶纲,newNode
Rhododendron campanulatum,newNode
Codonacanthus Nees,newNode
Allium kingdonii,newNode
Primula sikkimensis,newNode
Polygonum campanulatum,newNode
Sabia campanulata,newNode
Notholirion campanulatum,newNode
福建山樱花、山樱花、绯樱,newNode
Cerasus campanulata,newNode
樱亚属,newNode
Lonicera codonantha,newNode
Petitmenginia matsumurae,newNode
Omphalogramma brachysiphon,newNode
1998年根据基因亲缘关系分类APG,newNode
Petitmenginia,newNode
Petitmenginia Bonati,newNode
Primula wollastonii,newNode
Rhodiola papillocarpa,newNode
Tithonia,newNode
Tithonia Desf.ex Juss,newNode
Elaeocarpus harmandii,newNode
Saussurea conica,newNode
Carex oedorrhampha,newNode
薹草亚属、密花薹草组,newNode
Antheroporum harmandii,newNode
Antheroporum Gagnep.,newNode
假向日葵、黄斑肿柄菊、墨西哥向日葵、太阳菊、王爷葵、五爪金英,newNode
Tithonia diversifolia,newNode
Oligostachyum oedogonatum,newNode
Carex subtumida,newNode
Dendrobium pendulum,newNode
黄鼠狼、活血草、金毛狗、石猪鬃,newNode
Hypodematium crenatum,newNode
真蕨亚门,newNode
Moehringia lateriflora,newNode
Dryopteris pulvinulifera,newNode
Mollugo verticillata,newNode
Delphinium chungbaense,newNode
Poa zhongbaensis,newNode
Carex chungii,newNode
大髻婆（云南植物志），臭牡丹（云南）,newNode
Clerodendrum chinense,newNode
大青组、密序系,newNode
Schisandra plena,newNode
五味子科,newNode
香独活、独活、绩独活、大活、山大活、川独活、肉独活、资邱独活,newNode
Angelica biserrata,newNode
Trigonella fimbriata,newNode
Acer duplicato-serratum,newNode
Rosa duplicata,newNode
Phanerophlebiopsis duplicato-serrata,newNode
Begonia josephii,newNode
秋海棠组、有翅亚组、中轴盾叶系,newNode
Asplenium duplicatoserratum,newNode
Scrophularia diplodonta,newNode
大阳花(丽江土名),newNode
Aster diplostephioides,newNode
Phacellaria Benth.,newNode
落地梅（植物名实图考）、四块瓦、四叶黄、四儿风（四川）,newNode
Lysimachia paridiformis Franch.,newNode
1981年的克朗奎斯特分类法归为报春花目。,newNode
Corydalis triternatifolia,newNode
Pedicularis dichrocephala,newNode
Camellia chungkingensis,newNode
Diplazoptilon,newNode
重穗排草、活血莲、红四毛草,newNode
Lysimachia barystachys Bunge,newNode
Aster bipinnatisectus,newNode
Diplazoptilon picridifolium,newNode
菜蓟族 飞廉亚族,newNode
Sinolimprichtia Wolff,newNode
Sinolimprichtia alpina,newNode
美味芹,newNode
芹,newNode
Clematis dilatata,newNode
Tauscheria Fisch. ex DC.,newNode
Tauscheria Fisch,newNode
鸟头荠族,newNode
Agrostis fukuyamae,newNode
Pedicularis cymbalaria,newNode
短叶群 短叶亚群 琴盔系,newNode
Tauscheria lasiocarpa,newNode
山柑目,newNode
五爪楠、男刁樟、佛光树,newNode
Neolitsea sericea (Bl.) Koidz,newNode
木姜子族、木姜子亚族,newNode
Impatiens cymbifera,newNode
Rhachidosorus mesosorus,newNode
Salix tangii,newNode
Polystichum costularisorum,newNode
Erismanthus sinensis,newNode
Rhachidosorus,newNode
Axyris amaranthoides,newNode
Licuala Wurmb.,newNode
Axyris L.,newNode
2003年发表的APG II系统主张取消藜科，将藜科的种类并到苋科，成苋科的一个亚科,newNode
Erismanthus,newNode
Dryopteris lepidorachis,newNode
Athyrium epirachis,newNode
Restionaceae R. Br. (1810),newNode
世界：30属，,newNode
鸭跖草超目,newNode
Athyrium rhachidosorum,newNode
Astragalus scoparius,newNode
Pertya Sch. -Bip.,newNode
Bromus scoparius,newNode
Ctenitopsis sagenioides,newNode
Boehmeria zollingeriana,newNode
Nepeta virgata,newNode
Polygonum argyrocoleon,newNode
Lythrum virgatum,newNode
小帚龙胆,newNode
Gentiana intricata,newNode
油菊、帚乳首,newNode
Galatella fastigiiformis,newNode
Seriphidium scopiforme,newNode
Saussurea virgata,newNode
Thalictrum virgatum,newNode
Carex praelonga,newNode
Carex praelonga C. B. Clarke,newNode
薹草亚属、帚状薹草组,newNode
Anaphalis virgata,newNode
覆花族；鼠麴草亚族,newNode
Rhamnus virgata,newNode
Isodon scoparius,newNode
蜂窝草、蜂巢草（广东），半夜花（广东海南）,newNode
Leucas zeylanica,newNode
Huperzia crispata,newNode
蛇足石杉组Sect. Serratae ,newNode
Comastoma polycladum,newNode
隆恩(西藏藏语),newNode
Corydalis crispa,newNode
Colysis hemitoma,newNode
Scorzonera circumflexa,newNode
Trichosanthes crispisepala,newNode
Paspalum plicatulum,newNode
Meringium acanthoides,newNode
米来瓜、南葛、苦瓜、苦瓜萎,newNode
Thladiantha henryi,newNode
藏瓜族、赤瓟亚族,newNode
Saussurea rhytidocarpa,newNode
Syzygium rysopodum,newNode
Pleurospermum nubigenum,newNode
Camellia rhytidocarpa,newNode
Carex dispalata,newNode
Amaranthus viridis,newNode
Duchesnea chrysantha,newNode
Asarum crispulatum,newNode
马兜铃目仅含马兜铃科,newNode
实肚苦竹秆,newNode
Pleioblastus rugatus,newNode
Morinda rugulosa,newNode
Celastrus tonkinensis,newNode
血见愁、血芙蓉,newNode
贴梗海棠（群芳谱），贴梗木瓜，铁脚梨,newNode
Chaenomeles speciosa,newNode
Rhododendron wiltonii,newNode
Balanophora rugosa,newNode
蛇菰科为檀香目,newNode
Alseodaphne rugosa Merr. et Chun,newNode
Alysicarpus rugosus,newNode
Salix vestita,newNode
Styrax rugosus,newNode
Arisaema concinum,newNode
天南星科旧分类法属天南星目，新分类法隶属泽泻目,newNode
鸡血莲、散血草,newNode
Sanicula rugulosa,newNode
Primula bullata,newNode
Dolomiaea crispo-undulata,newNode
Camellia crispula,newNode
Syringa mairei,newNode
